barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
TABLADA PARK,748.0,265.0,0.0,0.0,0,0,0,0,7,11,17,0,0,6.619,0.0,0.0,0.0,0.0,9.36,0.0,0,0,0,1,0.1733,-31.371014347978,-64.2262528800577,0.28,2671.43,946.43,0.619,1.0,0.33,2.82,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>TABLADA PARK</b><hr>Pob: 748.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
TALLERES ESTE,5542.0,1710.0,59.0,3.45,4,4,0,0,18,7,31,0,2,8.62,0.0,0.72,0.0,0.0,3.25,3.61,1,0,0,1,0.1101,-31.3889614484158,-64.1506644470621,0.6,9236.67,2850.0,0.184,5.0,0.67,3.24,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>TALLERES ESTE</b><hr>Pob: 5542.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
TALLERES OESTE,5925.0,1848.0,62.0,3.35,7,7,0,0,27,9,0,0,0,8.687,0.0,1.18,0.0,0.0,4.56,0.0,1,0,0,1,0.1663,-31.3901962264128,-64.1589426196123,1.39,4262.59,1329.5,0.12,8.0,0.67,3.21,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>TALLERES OESTE</b><hr>Pob: 5925.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
TALLERES SUD,3940.0,1027.0,145.0,14.12,0,0,0,0,4,1,18,0,1,8.279,0.0,0.0,0.0,0.0,1.02,2.54,0,0,0,1,0.0189,-31.4395334252609,-64.1342425341031,0.48,8208.33,2139.58,0.039,1.0,0.33,3.84,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>TALLERES SUD</b><hr>Pob: 3940.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
TEJAS DEL SUR,1454.0,406.0,5.0,1.23,0,0,0,0,0,0,3,0,0,7.283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-31.4623776512352,-64.1901622837599,0.28,5192.86,1450.0,0.0,1.0,0.0,3.58,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>TEJAS DEL SUR</b><hr>Pob: 1454.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
TEJAS II,687.0,200.0,6.0,3.0,0,0,0,0,1,1,0,0,0,6.534,0.0,0.0,0.0,0.0,1.46,0.0,0,0,0,1,0.027,-31.4786597752331,-64.1992317699973,0.48,1431.25,416.67,0.056,1.0,0.33,3.44,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>TEJAS II</b><hr>Pob: 687.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
TENIENTE BENJAMIN MATIENZO,6873.0,2080.0,45.0,2.16,6,2,4,0,17,4,274,0,1,8.836,0.667,0.87,0.0,0.0,2.47,1.45,1,0,0,1,0.1061,-31.4413948429374,-64.2375452199026,0.99,6942.42,2101.01,0.107,0.6,0.67,3.3,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>TENIENTE BENJAMIN MATIENZO</b><hr>Pob: 6873.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
TEODORO FELDS,3542.0,1258.0,5.0,0.4,2,1,1,0,24,7,329,0,1,8.173,0.5,0.56,0.0,0.0,6.78,2.82,1,0,0,1,0.1644,-31.400399552588,-64.249188644474,0.75,4722.67,1677.33,0.219,1.0,0.67,2.82,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>TEODORO FELDS</b><hr>Pob: 3542.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
TRANVIARIOS,2245.0,720.0,16.0,2.22,0,0,0,0,20,6,12,0,1,7.717,0.0,0.0,0.0,0.0,8.91,4.45,0,0,0,1,0.165,-31.4095065222609,-64.2281773518277,0.27,8314.81,2666.67,0.611,1.0,0.33,3.12,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>TRANVIARIOS</b><hr>Pob: 2245.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
UOCRA,1906.0,582.0,25.0,4.3,3,3,0,0,16,2,71,0,1,7.553,0.0,1.57,0.0,0.0,8.39,5.25,1,0,0,1,0.2643,-31.3226062886296,-64.2653478417105,0.31,6148.39,1877.42,0.853,4.0,0.67,3.27,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>UOCRA</b><hr>Pob: 1906.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
URCA,3308.0,1073.0,19.0,1.77,5,3,2,0,13,3,147,0,0,8.104,0.4,1.51,0.0,0.0,3.93,0.0,1,0,0,1,0.1776,-31.3825291437329,-64.237176476034,0.66,5012.12,1625.76,0.269,1.33,0.67,3.08,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>URCA</b><hr>Pob: 3308.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
URITORCO,500.0,200.0,1.0,0.5,0,0,0,0,10,7,41,0,0,6.217,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3704,-31.4007024648215,-64.2348551534556,0.08,6250.0,2500.0,4.63,1.0,0.33,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>URITORCO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
URQUIZA,5578.0,1562.0,160.0,10.24,1,1,0,1,4,2,17,0,1,8.627,0.0,0.18,1.79,0.0,0.72,1.79,1,1,0,1,0.0856,-31.438642250908,-64.1474823201876,0.55,10141.82,2840.0,0.156,2.0,1.0,3.57,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>URQUIZA</b><hr>Pob: 5578.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VALLE DEL CERRO,701.0,216.0,0.0,0.0,1,0,1,0,5,2,65,0,1,6.554,1.0,1.43,0.0,0.0,7.13,14.27,1,0,0,1,0.2313,-31.3714184962642,-64.2403575253101,0.24,2920.83,900.0,0.964,0.5,0.67,3.25,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>VALLE DEL CERRO</b><hr>Pob: 701.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
VASQUEZ,500.0,200.0,13.0,6.5,0,0,0,0,4,1,0,0,0,6.217,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,1,0.1481,-31.4814988423669,-64.1311415524934,0.07,7142.86,2857.14,2.116,1.0,0.33,2.5,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VASQUEZ</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VICOR,500.0,200.0,3.0,1.5,3,3,0,1,10,2,72,0,2,6.217,0.0,4.8035,6.656999999999986,0.0,20.0,40.0,1,1,0,1,0.9259,-31.4779710996914,-64.2476088717772,0.05,10000.0,4000.0,18.518,4.0,1.0,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VICOR</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA 4 DE AGOSTO,1620.0,329.0,81.0,24.62,0,0,0,1,4,1,0,0,0,7.391,0.0,0.0,6.17,0.0,2.47,0.0,0,1,0,1,0.2517,-31.3709389448169,-64.1908220088431,0.1,16200.0,3290.0,2.517,1.0,0.67,4.92,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>VILLA 4 DE AGOSTO</b><hr>Pob: 1620.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
VILLA 9 DE JULIO,8712.0,2383.0,268.0,11.25,2,2,0,2,10,2,472,0,2,9.073,0.0,0.23,2.3,0.0,1.15,2.3,1,1,0,1,0.114,-31.329018947509,-64.270839671136,1.99,4377.89,1197.49,0.057,3.0,1.0,3.66,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA 9 DE JULIO</b><hr>Pob: 8712.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA ADELA,3684.0,1088.0,56.0,5.15,10,8,2,1,14,3,278,0,1,8.212,0.2,2.71,2.71,0.0,3.8,2.71,1,1,0,1,0.3489,-31.4354459009998,-64.247507386986,0.53,6950.94,2052.83,0.658,3.0,1.0,3.39,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>VILLA ADELA</b><hr>Pob: 3684.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
VILLA ALBERDI,2014.0,547.0,44.0,8.04,1,1,0,0,15,6,11,0,0,7.608,0.0,0.5,0.0,0.0,7.45,0.0,1,0,0,1,0.1727,-31.3934888286527,-64.2358376189342,0.3,6713.33,1823.33,0.576,2.0,0.67,3.68,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA ALBERDI</b><hr>Pob: 2014.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA ALBERTO,876.0,200.0,25.0,12.5,3,3,0,0,5,1,3,0,1,6.777,0.0,3.42,0.0,0.0,5.71,11.42,1,0,0,1,0.3431,-31.4161416393993,-64.2666051276845,0.53,1652.83,377.36,0.647,4.0,0.67,4.38,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>VILLA ALBERTO</b><hr>Pob: 876.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
VILLA ALICIA RISLER,3062.0,797.0,100.0,12.55,2,2,0,0,11,1,85,0,1,8.027,0.0,0.65,0.0,0.0,3.59,3.27,1,0,0,1,0.1116,-31.3114354632522,-64.1804311454914,0.4,7655.0,1992.5,0.279,3.0,0.67,3.84,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA ALICIA RISLER</b><hr>Pob: 3062.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA ALLENDE PARQUE,5601.0,1512.0,138.0,9.13,3,3,0,1,29,3,85,0,1,8.631,0.0,0.54,1.79,0.0,5.18,1.79,1,1,0,1,0.1932,-31.3138838412422,-64.2821735904198,1.31,4275.57,1154.2,0.147,4.0,1.0,3.7,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA ALLENDE PARQUE</b><hr>Pob: 5601.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA ARGENTINA,966.0,313.0,3.0,0.96,0,0,0,0,7,3,96,0,0,6.874,0.0,0.0,0.0,0.0,7.25,0.0,0,0,0,1,0.1343,-31.431052918483,-64.1354526357973,0.13,7430.77,2407.69,1.033,1.0,0.33,3.09,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA ARGENTINA</b><hr>Pob: 966.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA ASPACIA,2319.0,607.0,43.0,7.08,0,0,0,0,8,2,52,0,1,7.749,0.0,0.0,0.0,0.0,3.45,4.31,0,0,0,1,0.0639,-31.4430863044472,-64.2474522379448,0.41,5656.1,1480.49,0.156,1.0,0.33,3.82,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA ASPACIA</b><hr>Pob: 2319.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA AVALOS,1364.0,350.0,88.0,25.14,0,0,0,0,0,0,17,0,2,7.219,0.0,0.0,0.0,0.0,0.0,14.66,0,0,0,0,0.0,-31.4159890689732,-64.2431944869072,0.71,1921.13,492.96,0.0,1.0,0.0,3.9,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA AVALOS</b><hr>Pob: 1364.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA AZALAIS,7680.0,2225.0,140.0,6.29,8,6,2,1,8,1,54,0,1,8.947,0.25,1.04,1.3,0.0,1.04,1.3,1,1,0,1,0.1348,-31.3733605910932,-64.1519055061196,0.88,8727.27,2528.41,0.153,2.33,1.0,3.45,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA AZALAIS</b><hr>Pob: 7680.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA AZALAIS ANEXO,500.0,200.0,13.0,6.5,0,0,0,0,2,2,0,0,0,6.217,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,1,0.0741,-31.3651524446768,-64.1617435194703,0.13,3846.15,1538.46,0.57,1.0,0.33,2.5,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA AZALAIS ANEXO</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA AZALAIS OESTE,1121.0,319.0,14.0,4.39,6,6,0,1,9,3,11,0,0,7.023,0.0,4.8035,6.656999999999986,0.0,8.03,0.0,1,1,0,1,0.7043,-31.3679277643136,-64.1748905214047,0.22,5095.45,1450.0,3.201,7.0,1.0,3.51,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA AZALAIS OESTE</b><hr>Pob: 1121.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA BELGRANO,5152.0,1554.0,24.0,1.54,10,2,8,0,16,3,417,0,0,8.547,0.8,1.94,0.0,0.0,3.11,0.0,1,0,0,1,0.1922,-31.3593223550694,-64.2502732108312,2.59,1989.19,600.0,0.074,0.33,0.67,3.32,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA BELGRANO</b><hr>Pob: 5152.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA BUSTOS,2219.0,538.0,54.0,10.04,5,5,0,1,10,2,23,0,1,7.705,0.0,2.25,4.51,0.0,4.51,4.51,1,1,0,1,0.3902,-31.4380459286388,-64.1118196733192,0.32,6934.38,1681.25,1.219,6.0,1.0,4.12,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Alta,<b>VILLA BUSTOS</b><hr>Pob: 2219.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Alta
VILLA CABRERA,6437.0,2336.0,28.0,1.2,8,4,4,0,15,13,755,0,1,8.77,0.5,1.24,0.0,0.0,2.33,1.55,1,0,0,1,0.1292,-31.3873896225332,-64.2107766574213,1.13,5696.46,2067.26,0.114,1.0,0.67,2.76,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA CABRERA</b><hr>Pob: 6437.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA CENTENARIO,2331.0,847.0,13.0,1.53,3,3,0,0,3,9,17,0,0,7.754,0.0,1.29,0.0,0.0,1.29,0.0,1,0,0,1,0.1134,-31.3655136474965,-64.2308900849635,0.49,4757.14,1728.57,0.231,4.0,0.67,2.75,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA CENTENARIO</b><hr>Pob: 2331.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA CLARET,500.0,200.0,4.0,2.0,1,0,1,0,11,4,11,0,0,6.217,1.0,2.0,0.0,0.0,22.0,0.0,1,0,0,1,0.5462,-31.346764951577,-64.238479952604,0.06,8333.33,3333.33,9.103,0.5,0.67,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA CLARET</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA CLAUDINA,500.0,200.0,6.0,3.0,3,3,0,0,9,2,0,0,0,6.217,0.0,4.8035,0.0,0.0,18.0,0.0,1,0,0,1,0.6667,-31.3886748687489,-64.1225564917819,0.04,12500.0,5000.0,16.667,4.0,0.67,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA CLAUDINA</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA CORINA,4622.0,1373.0,78.0,5.68,7,1,6,0,15,2,38,0,1,8.439,0.857,1.51,0.0,0.0,3.25,2.16,1,0,0,1,0.165,-31.3753122407543,-64.1446975348582,0.57,8108.77,2408.77,0.289,0.29,0.67,3.37,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA CORINA</b><hr>Pob: 4622.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA CORNU,7274.0,1908.0,144.0,7.55,3,3,0,0,0,0,13,0,0,8.892,0.0,0.41,0.0,0.0,0.0,0.0,1,0,0,0,0.0285,-31.31516378474725,-64.26416452459095,0.76,9571.05,2510.53,0.038,4.0,0.33,3.81,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA CORNU</b><hr>Pob: 7274.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA CORONEL OLMEDO,3719.0,1052.0,66.0,6.27,6,6,0,1,23,4,46,0,1,8.221,0.0,1.61,2.69,0.0,6.18,2.69,1,1,0,1,0.316,-31.4808392426478,-64.1415667955082,0.45,8264.44,2337.78,0.702,7.0,1.0,3.54,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>VILLA CORONEL OLMEDO</b><hr>Pob: 3719.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
VILLA EL LIBERTADOR,58648.0,15082.0,2096.0,13.9,26,17,9,1,21,6,145,1,0,10.979,0.346,0.44,0.17,0.17,0.36,0.0,1,1,1,1,0.055,-31.4831663693664,-64.22405825134055,7.02,8354.42,2148.43,0.008,1.8,1.0,3.89,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA EL LIBERTADOR</b><hr>Pob: 58648.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA ESQUIU,834.0,224.0,18.0,8.04,4,4,0,1,7,1,0,0,0,6.727,0.0,4.8,6.656999999999986,0.0,8.39,0.0,1,1,0,1,0.7107,-31.3581731705604,-64.106364790417,3.13,266.45,71.57,0.227,5.0,1.0,3.72,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA ESQUIU</b><hr>Pob: 834.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA EUCARISTICA,1404.0,366.0,6.0,1.64,3,0,3,0,0,0,9,0,2,7.248,1.0,2.14,0.0,0.0,0.0,14.25,1,0,0,0,0.1485,-31.4821048973798,-64.1788372981638,4.69,299.36,78.04,0.032,0.25,0.33,3.84,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA EUCARISTICA</b><hr>Pob: 1404.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA GENERAL URQUIZA,6010.0,1524.0,261.0,17.13,6,3,3,1,12,4,45,0,2,8.701,0.5,1.0,1.66,0.0,2.0,3.33,1,1,0,1,0.1618,-31.3909913330131,-64.2417974420032,0.88,6829.55,1731.82,0.184,1.0,1.0,3.94,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA GENERAL URQUIZA</b><hr>Pob: 6010.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA GRAN PARQUE,581.0,200.0,11.0,5.5,0,0,0,0,0,0,81,0,1,6.366,0.0,0.0,0.0,0.0,0.0,17.21,0,0,0,0,0.0,-31.3271029528563,-64.1616106373206,3.91,148.59,51.15,0.0,1.0,0.0,2.9,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA GRAN PARQUE</b><hr>Pob: 581.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA LA MERCED,1325.0,280.0,61.0,21.79,3,3,0,1,6,1,0,0,0,7.19,0.0,2.26,6.656999999999986,0.0,4.53,0.0,1,1,0,1,0.4629,-31.4082708450202,-64.0642238571163,0.45,2944.44,622.22,1.029,4.0,1.0,4.73,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA LA MERCED</b><hr>Pob: 1325.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA MAFEKIN,1923.0,542.0,44.0,8.12,3,3,0,0,14,3,0,0,1,7.562,0.0,1.56,0.0,0.0,7.28,5.2,1,0,0,1,0.2431,-31.4022481112785,-64.2569491260768,0.39,4930.77,1389.74,0.623,4.0,0.67,3.55,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>VILLA MAFEKIN</b><hr>Pob: 1923.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
VILLA MARTA,981.0,340.0,2.0,0.59,0,0,0,0,8,3,29,0,0,6.89,0.0,0.0,0.0,0.0,8.15,0.0,0,0,0,1,0.1509,-31.3608191633499,-64.2281814784385,0.14,7007.14,2428.57,1.078,1.0,0.33,2.89,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA MARTA</b><hr>Pob: 981.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA MARTINEZ,3496.0,826.0,169.0,20.46,3,3,0,0,9,2,4,0,1,8.16,0.0,0.86,0.0,0.0,2.57,2.86,1,0,0,1,0.1073,-31.4160857927922,-64.2507310219899,0.37,9448.65,2232.43,0.29,4.0,0.67,4.23,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA MARTINEZ</b><hr>Pob: 3496.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA PAEZ,4861.0,1428.0,105.0,7.35,7,4,3,1,12,4,140,0,1,8.489,0.429,1.44,2.06,0.0,2.47,2.06,1,1,0,1,0.2144,-31.3959348360502,-64.2060005908958,0.57,8528.07,2505.26,0.376,1.25,1.0,3.4,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>VILLA PAEZ</b><hr>Pob: 4861.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
VILLA QUISQUIZACATE,1477.0,421.0,13.0,3.09,1,1,0,0,6,2,152,0,1,7.298,0.0,0.68,0.0,0.0,4.06,6.77,1,0,0,1,0.1224,-31.3331577606987,-64.2818486053848,0.83,1779.52,507.23,0.147,2.0,0.67,3.51,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>VILLA QUISQUIZACATE</b><hr>Pob: 1477.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
VILLA RETIRO,910.0,258.0,16.0,6.2,6,3,3,0,3,2,53,0,1,6.815,0.5,4.8035,0.0,0.0,3.3,10.99,1,0,0,1,0.3944,-31.336307674505548,-64.145948137302,2.72,334.56,94.85,0.145,1.0,0.67,3.53,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA RETIRO</b><hr>Pob: 910.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA REVOL,4327.0,1341.0,58.0,4.33,2,2,0,0,10,4,298,0,1,8.373,0.0,0.46,0.0,0.0,2.31,2.31,1,0,0,1,0.0747,-31.4435550254359,-64.1727065975052,0.47,9206.38,2853.19,0.159,3.0,0.67,3.23,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>VILLA REVOL</b><hr>Pob: 4327.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
VILLA REVOL ANEXO,876.0,258.0,31.0,12.02,1,1,0,0,6,5,16,1,0,6.777,0.0,1.14,0.0,1.5584999999999962,6.85,0.0,1,0,1,1,0.3171,-31.4370580300058,-64.1699676689109,0.19,4610.53,1357.89,1.669,2.0,0.67,3.4,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>VILLA REVOL ANEXO</b><hr>Pob: 876.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
VILLA RIVADAVIA,876.0,226.0,49.0,21.68,5,5,0,1,23,1,0,0,1,6.777,0.0,4.8035,6.656999999999986,0.0,24.0,11.42,1,1,0,1,1.0,-31.5130596771592,-64.1945915895642,0.18,4866.67,1255.56,5.556,6.0,1.0,3.88,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>VILLA RIVADAVIA</b><hr>Pob: 876.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
VILLA RIVERA INDARTE,4473.0,1207.0,62.0,5.14,13,5,8,1,20,2,121,0,1,8.406,0.615,2.91,2.24,0.0,4.47,2.24,1,1,0,1,0.3595,-31.3254407068763,-64.2939456332099,2.02,2214.36,597.52,0.178,0.67,1.0,3.71,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Alta,<b>VILLA RIVERA INDARTE</b><hr>Pob: 4473.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Alta
